,text,sarcasm
953,"I really, really enjoyed it. Very exotic.",1.0
954,"Well, y'know I'm 29. I mean who needs a savings account.",1.0
955,I guess you would know that or else we would be in a predicament room,1.0
956,I'm never gonna get to meet her anyway.,0.0
957,I was saying the actual words,1.0
958,We can? Ok I am trying that.,1.0
959,"Me too! There's a game on Tuesday, do you wanna go?",0.0
960,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",0.0
961,Really? Struck down in the prime of life.,1.0
962,"Twenty-one hours, you're a hero.",0.0
963,"Whoa, maybe I was!",0.0
964,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",1.0
965,"He's right, even if it's to say something complementary.",0.0
966,No itÕs the rose in the kitchen thing.,1.0
967,"Dear god, this parachute is a knapsack",1.0
968,"Ross-Ross, you have no idea what this means to me!",0.0
969,Okay?,0.0
970,"I'd love to show ya, but I just tucked her in.",0.0
971,It was an accident. Not like I was across the street with a telescope and a box of donuts.,1.0
972,Do you still wanna call  'em? I wanna call  'em.,0.0
973,"Oh no, now its not gonna make any sense",1.0
974,"Oh ma no, it was a little girl selling girl scout toilets.",1.0
975,If only there was something in your head to control the things you say.,1.0
976,"Ross umm, there's something that I've got to tell you, there's-there's someone else.",0.0
977,And you are gonna make them all disappear.,1.0
978,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",1.0
979,What are you up too?,0.0
980,"Wow you look just like your son, Mrs. Tribbiani",1.0
981,"No Rose, at a pie eating contest.",1.0
982,Ok!,0.0
983,"Oh, uh, no thanks. I just had an M&M.",1.0
984,"No Rose, that you should do.",1.0
985,That is the coast guard!,0.0
986,Amazing.,1.0
987,And I just won a million dollars!,0.0
988,I'm the supply manager.,0.0
989,Lovely,1.0
990,"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars.",1.0
991,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",0.0
992,"Oh, wait a minute, I have no one.",1.0
993,No I am worried she might be Phir Resuda's,1.0
994,"Thanks, but I kinda have a problem to deal with here.",0.0
995,All right.,0.0
996,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",0.0
997,Yes yes it is! In Prison!!,1.0
998,You got off to a really good start with the group.,1.0
999,"Anyway, they want to take us out Saturday night! What do you say?",0.0
1000,"And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh.",1.0
1001,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",0.0
1002,"No, its because I cannot make any sense of those commercials for obsession.",1.0
1003,We got a box.,0.0
1004,"Maybe it's a contest, you know? Like ""Collect all five"".",1.0
1005,"Let me think! Let me think! Oh, I don't care.",1.0
1006,"I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",1.0
1007,Did you tell her about the magical night that starts with the flush of every toilet?,1.0
1008,But younger than some buildings!,1.0
1009,"Okay, you guys, just relax.  I doooo.",0.0
1010,"Uh, so how many cameras are actually on you.",1.0
1011,The end.,0.0
1012,"Nope, that patch is no good.",1.0
1013,Oh my God I love that! - Really? - NO!,1.0
1014,I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,1.0
1015,"All right, okay, well, apparently not!",1.0
1016,To feed the cat Rose.,1.0
1017,"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",0.0
1018,"No, I haven't taken her out of the trunk of the car yet.",1.0
1019,"Yes, the doctor's say if they remove it, he will die!",1.0
1020,Crazy bitch!,1.0
1021,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0.0
1022,"You said you spent all that money because those boots go with skirts, dresses and pants. What do you plan on wearing? A Chicken suit?",1.0
1023,Because it wears a little sunbrella Rose.,1.0
1024,What's going on?!  That's what's going on!!,0.0
1025,Yeah?,0.0
1026,Oh tons. I am quite the woodsman.,1.0
1027,Uh-huh!,0.0
1028,Yes it is.,0.0
1029,"Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1.0
1030,"Yes and we are ""very"" excited about it.",1.0
1031,"Y'know what I mean, like dubbies?",0.0
1032,"Ah well, this is the living room.",0.0
1033,We thought you were just here for the company. He is a sarcasmoholic Stewart.,1.0
1034,You're gonna have to tell me how you did that.,0.0
1035,"Uh, I'm gonna kill myself!",0.0
1036,"Yeah well that's because uh .. I stayed in my room. Yeah, you don't want to look in my hamper.",0.0
1037,"The Jamestown colony of Virginia. You see King George is giving us the land, so.",1.0
1038,"Oh, come on!",0.0
1039,"So, I'm sorry I just don't think we should go away together yet.",0.0
1040,What a baby.,0.0
1041,What did you want to show us? Because all I can see is this bitchin van,0.0
1042,"That's easy for you to say, you weren't almost just killed.",1.0
1043,Okay?,0.0
1044,Oh yeah right. And what would my opening line be? Excuse me,1.0
1045,"Uh, Rachel's here, so good luck man, let me know how it works out.",1.0
1046,"Oh sure, she was probably up all night excited about the party she knows is happening.",1.0
1047,"Okay, now much have you won so far?",0.0
1048,"Almost! But first, we gotta start.",1.0
1049,Really?,0.0
1050,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",0.0
1051,All right I'll have one.,1.0
1052,DANGER,0.0
1053,"No just, nobody press on my stomach.",0.0
1054,Hey! It's starting to snow.,0.0
1055,"Joey if I go first, I want to be looking for my keys",1.0
1056,"Oh my God, wh-what happened?",0.0
1057,I can see it from right here. It'll cost you one husband.,1.0
1058,What?!?!,0.0
1059,"Uh-huh, well! But umm, still I'm-I'm mad at you.",0.0
1060,So now I have to go so he'll think that I'm totally ok with seeing him!,1.0
1061,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0.0
1062,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",0.0
1063,"Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia.",1.0
1064,Chandler?,0.0
1065,"Oh my god, where are all the men?",0.0
1066,No! I'm so happy for them!,0.0
1067,"Oh I see, I thought you just really really liked your new couch.",1.0
1068,You can't do anything.,0.0
1069,Why? Because she can sing and play guitar and do both at the same time?,1.0
1070,And then for forgetting to invite you to it.,0.0
1071,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0.0
1072,No!,0.0
1073,Why?,0.0
1074,"We were wondering what was taking so long with the gift, but now we understand you were doing this.",1.0
1075,And the bunny got away!,1.0
1076,"You and I, we're interfacing.",0.0
1077,"See now that I see crying over, but Bambi, is a cartoon.",1.0
1078,"Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her.",1.0
1079,I talk to you and nothin'.,0.0
1080,Well why don't you check in one of my saddle bags while I chew on a bale of hay.,1.0
1081,"Yeah, I don't think so Joe.",0.0
1082,"How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?",0.0
1083,I can't believe it.  Can I tell you something? I'm a little mad at him now.,0.0
1084,I'd miss you if I broke up with you. Just trying to be supportive.,0.0
1085,Noooo. Really?,1.0
1086,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",1.0
1087,No I am upset because crocodin turbs are wearing darker colors.,1.0
1088,No way!,0.0
1089,"No Rose, I am developing pictures from the magellan space probe",1.0
1090,Hey.,0.0
1091,"You are right, by saying nice, I am virtually licking her.",1.0
1092,I just called a friend of mine.,0.0
1093,Just tell me how.,1.0
1094,"I don't know Rose, maybe Marry Poppins has an Italian cousin.",1.0
1095,"Hi, Joey. Well well, look what you brought. Very nice.",0.0
1096,And protected them from a tornado?,1.0
1097,"Pheebs, you may know this, you know strange things. What is the boiling point of brain?",1.0
1098,What do you know? Its a treat for the eyes and the ears.,1.0
1099,"Cause all I ever get to do now is pregnant stuff, it just bums me out.",0.0
1100,"Whoa, whoa, whoa.",0.0
1101,It's my friends.,0.0
1102,"Nice jon Joe, you are quite the craftsman!",1.0
1103,Cover yourself up!,0.0
1104,I've never loved anybody as much as I love you.,0.0
1105,"ThatÕs good, just keep rubbing your head. That will turn back time",1.0
1106,Oh well. It probably would've been the most constructive solution.,0.0
1107,"Oh my god, you almost gave me a heart attack!",1.0
1108,Show them your slides of Hawaii,1.0
1109,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",0.0
1110,"I didn't know you and Carol were getting divorced, I'm sorry.",0.0
1111,"I'm just gonna throw it out, it's probably just a bunch of shampoo and...",0.0
1112,"It's white plastic, with a handle, and it fits onto a stroller.",0.0
1113,"If that doesn't keep kids in school, what will?",1.0
1114,"Great! Okay, here.",0.0
1115,Yeah it would!,0.0
1116,Oh.,0.0
1117,On the home shopping network,1.0
1118,"No Rose, go to the corner and open a stand",1.0
1119,"Alright, I'm gonna go pick up a few things for the trip.",0.0
1120,"No, no, I am just looking for a man to draw on me with chalk.",1.0
1121,"Can't do it, can you?",0.0
1122,I don't think so. Hello?  When you get in there,0.0
1123,It would be nice to have a little guarantee though.,1.0
1124,"Hey, did you hear what Peter Gregory is doing?",0.0
1125,"Oh. Look at me, I traveled back to 2009.",1.0
1126,It's an upside down cross.,0.0
1127,To his beneficence.,0.0
1128,Hey. Sorry if I scared you. I know I have somewhat ghost-like features.,0.0
1129,"Listen, we all love Big Head. But the truth is, he's not as good of a coder as I am, not as good at system architecture as Gilfoyle, not as good at being a prick as you, no offense.",1.0
1130,I was sleeping. I'm sorry for sleeping and for lying about it.,0.0
1131,Like Jesus over Satan.,0.0
1132,Is it a margarita machine?,0.0
1133,"""Placeholder"" would honestly be a better name than Pied Piper.",1.0
1134,Your borders are merely a construct. I prefer to think of myself as a citizen of the world.,1.0
1135,"We might as well have interns, we hire illegal aliens.",1.0
1136,Hey! That is not Cherry Garcia.,0.0
1137,He ate the whole bag of gold caps. Awesome!,0.0
1138,"Oh, yeah. No, she's... She's very pretty.",0.0
1139,You catch on slow. You'll fit right in here.,1.0
1140,"For which I forewent, yes, that's a real word, one million dollars.",0.0
1141,"is a perfect example of you having no vision, no balls and no game. Maybe he did blow him. Well, love and hate. It's all passion.",0.0
1142,"Anything to do with ""error"" sounds like your whole vibe.",1.0
1143,Maybe my leisurely pace is just a little faster than yours.,1.0
1144,"Take your time. There's no rush, Dinesh.",1.0
1145,"Yes, we are totally fucked.",0.0
1146,She's attracted to ugliness.,1.0
1147,At least it didn't happen in a public and brutally embarrassing way.,1.0
1148,"I get it. You hear the word ""chief,"" and you think ""Indian Chief."" but you're the other kind of Indian.",1.0
1149,"Richard, tell him I'm CTO. Dinesh: You already told that fat guy that I'm the CTO.",0.0
1150,Oh. Wow. Thanks for the compliment.,1.0
1151,But the fact that you're so sorry makes it all better.,1.0
1152,Do you want me to be honest or nice?,1.0
1153,Are you out of your mind?,0.0
1154,Sounds like ERLICH.,1.0
1155,Because we're negotiating against each other.,0.0
1156,Does it mean taking a stack of cash and lighting it on fire?,1.0
1157,"I disagree, OJ. We should hire the best person for the job, period.",0.0
1158,"No, we all have equalized pay, remember?",0.0
1159,We build our own servers.,0.0
1160,"I'm sure you were great at fingerpainting, also, Dinesh.",1.0
1161,"I'm not getting high on the job. I'm getting high at home. I live here, remember?",0.0
1162,That's very comforting.,1.0
1163,"Sorry, I couldn't remember your mother's name.",1.0
1164,No.,0.0
1165,That's a bold statement.,0.0
1166,"(SIGHS) Great timing, guys. Thank you so much. Premium stuff, Dinesh.",1.0
1167,"Gilfoyle: Yeah, compared to the shit shack we're used to, anything's an improvement.",0.0
1168,"Don't you guys call it ""Rock, Rock, Rock""?",1.0
1169,I can't believe you suggested the idea of building a fucking appliance.,0.0
1170,"The more meetings I turn down, the more these recruiters send me.",0.0
1171,"But instead of that, you bought a chain?",1.0
1172,"Richard, look, I'm sorry, but I think the box is here to stay.",0.0
1173,This plan better fucking work with a sacrifice like this.,0.0
1174,"Thank you, Jared.",0.0
1175,"But since your failure as a leader is a virtual certainty, tolerating your short reign as CEO in exchange for a front-row seat to the disaster seems fair.",1.0
1176,"No, I think you should use more.",1.0
1177,"I mean, I knew Dinesh was going to fuck this all up, but honestly, this couldn't get any better.",1.0
1178,These are from your mom.,1.0
1179,When you have to apologise,1.0
1180,That was the Iranian Revolutionary Guard.,0.0
1181,Your fourth child?,0.0
1182,"So, you're not mad at me anymore?",0.0
1183,Does it look like I care?,0.0
1184,Now I can give it to ERLICH.,1.0
1185,Outstanding.,1.0
1186,"He was oddly tall, don't you think?",0.0
1187,Congratulations. You've finally taken your rightful spot amongst the handicapped.,1.0
1188,There better not be a Chinaman in my bed.,0.0
1189,So do you mind telling us when you feel like you can make it in?,0.0
1190,I'm worried about robots.,0.0
1191,I believe we all know who's the better coder anyway.,0.0
1192,He's our most profitable developer by far.,0.0
1193,-Almost a human.,1.0
1194,Do you need the real me for this conversation?,1.0
1195,"You're new here, so I'll forgive the patronizing tone.",0.0
1196,"I finished Cryptonomicon,",0.0
1197,"Look, we cannot take blood money.",0.0
1198,The-the same way we can buy America and everything in it.,1.0
1199,"Well, maybe some time when you're working on something, I can come interrupt your flow and use words incorrectly to tell you about it.",1.0
1200,I thought that was the company policy-these days.,1.0
1201,That you're an alcoholic?,1.0
