,text,sarcasm
803,"Uh-huh, well! But umm, still I'm-I'm mad at you.",0
804,"Okay, are you aware unagi  is an eel?",1
805,Paper cut!,0
806,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",0
807,"Uh, Rachel's here, so good luck man, let me know how it works out.",1
808,"All right, okay, well, apparently not!",1
809,"That's easy for you to say, you weren't almost just killed.",1
810,I don't think you could ever do that.,0
811,"Yes, I know, but her friend sounds like such a...",0
812,Chandler?,0
813,"Uh, I'm gonna kill myself!",0
814,"Thanks, but I kinda have a problem to deal with here.",0
815,Yeah!,0
816,Hey! It's starting to snow.,0
817,"Look, please, please don't go anywhere, okay?",0
818,"He's right, even if it's to say something complementary.",0
819,"Hey, does somebody wanna hand me one of those tiles.",0
820,"Chloe, switch with me, there's some guys here that got a crush on you.",0
821,I'm the supply manager.,0
822,What did you want to show us? Because all I can see is this bitchin van,0
823,You still love me?,0
824,No! I'm so happy for them!,0
825,"Look I never should have kissed your girlfriend, but I'm",0
826,Lovely,1
827,"Well ah, I've been doing a lot of thinking, and I look at my life",0
828,I'm the ruptured spleen.,0
829,Why?,0
830,"Oh-oh, that's a risky little game!",0
831,"Oh, come on!",0
832,"Cause all I ever get to do now is pregnant stuff, it just bums me out.",0
833,Hey.,0
834,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0
835,"Whoa, maybe I was!",0
836,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",1
837,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",0
838,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0
839,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0
840,That oughta do it.,0
841,Hey.,0
842,All right I'll have one.,1
843,"Ross umm, there's something that I've got to tell you, there's-there's someone else.",0
844,"Yeah, I mean, it would be rude to them for us to leave now.",1
845,"Twenty-one hours, you're a hero.",0
846,"No, I know, but I,he just went on.",0
847,"Okay, now much have you won so far?",0
848,It's my friends.,0
849,No!! You have been screwing us all day!,0
850,"I did not mean to touch that,I mean",0
851,I'm supposed to teach a graduate seminar there in ten minutes.,0
852,I was thkinking about maybe going into the Robot.,0
853,Oh well. It probably would've been the most constructive solution.,0
854,"Nothing. It's just old and dingy, that's all.",0
855,Yeah?,0
856,Uh-huh!,0
857,The end.,0
858,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",0
859,Pheebs?,0
860,"Yeah. Yeah, that's what you need a good .. pill.",1
861,Hey!,0
862,"Can't do it, can you?",0
863,"Yeah, she's fired.",0
864,"Nope. Op, wait! There he goes.",0
865,"Hey, do you know a six-letter word for red?",0
866,Okay?,0
867,I know but it's so hard! Nothing rhymes with your stupid name!,0
868,Take a couple deep breaths.,0
869,"No no, you don't have to fly back, really.",0
870,What?,0
871,Okay?,0
872,"Hi, Joey. Well well, look what you brought. Very nice.",0
873,What was that?!,0
874,Yeah?,0
875,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0
876,That is the coast guard!,0
877,"Ah well, this is the living room.",0
878,"Oh, hey, look, I found coffee! Okay, let's skedaddle.",0
879,"I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?",0
880,I just called a friend of mine.,0
881,"Even if people are on it!""",1
882,I-I'm really sorry. It's just that I,0
883,"Yeah well that's because uh .. I stayed in my room. Yeah, you don't want to look in my hamper.",0
884,"I guess you'd know that, being one of the two of us, though, right?",1
885,Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,0
886,"Almost! But first, we gotta start.",1
887,You building a post office?,1
888,Stick to the list.,0
889,Uh yes! Thank you.,1
890,And then for forgetting to invite you to it.,0
891,"So Ross, how umm, how did it go with Bonnie?",0
892,What are you up too?,0
893,Yes it is.,0
894,So how'd it go?,0
895,What is the matter with your face?!,0
896,It would be nice to have a little guarantee though.,1
897,Then we went to this bar and he hooked us up with all these women!,0
898,I've never loved anybody as much as I love you.,0
899,"No just, nobody press on my stomach.",0
900,"Umm, would you please excuse me for a moment?",0
901,No.,0
902,Am I out of control?,0
903,If you wanna put a label on it.,1
904,But I'm the host!,0
905,I can see it from right here. It'll cost you one husband.,1
906,"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",1
907,"Seriously, it's moving!",0
908,"Carol called me to thank me for the lasagna, I asked, she told me.",0
909,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0
910,"No, no, no, it's flattery.",0
911,"Yeah, she couldn't live without the Chan Love.",0
912,No Blanche she is upset because they keep changing the taste of coke.,1
913,"No Rose, she is depressed because Marvel had manners on only once a week",1
914,"No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",1
915,"Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her.",1
916,"I don't know Rose, maybe Marry Poppins has an Italian cousin.",1
917,On the home shopping network,1
918,No I am upset because crocodin turbs are wearing darker colors.,1
919,The liberarche marquee at Caesar's palace,1
920,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1
921,"No, its because I cannot make any sense of those commercials for obsession.",1
922,"No, I am depressed becaues Phillis George left the morning news.",1
923,"No Blanche, with a venus fly trap",1
924,"No Rose, go to the corner and open a stand",1
925,Lords of Arabia,1
926,No I am worried she might be Phir Resuda's,1
927,"Oh ma no, it was a little girl selling girl scout toilets.",1
928,"No, I haven't taken her out of the trunk of the car yet.",1
929,"Rose, you should sit here and watch her hack herself to death",1
930,"Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1
931,"How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?",0
932,"No Rose, at a pie eating contest.",1
933,To feed the cat Rose.,1
934,Show them your slides of Hawaii,1
935,No I am upset because Joe Piscapo didn't get the lead role in rain man.,1
936,A bucket of chicked. I hope you like it extra flat and crispy,1
937,It's a musical Rose,1
938,I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,1
939,His cappucino maker.,1
940,"No, she I supset because Jimmy Swaager can't cover his motel bill",1
941,No itÕs the rose in the kitchen thing.,1
942,"In what Blanche, dog years?",1
943,"I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",1
944,Because it wears a little sunbrella Rose.,1
945,What was I doing? My ben gazara in person?,1
946,What are these? Claws?,1
947,"The little man who lives in there, who turns the light on and off will tell you.",1
948,"No Rose, I am developing pictures from the magellan space probe",1
949,"No Rose, it stands alone.",1
950,A hand puppet Rose.,1
951,"No Rose, that you should do.",1
952,Amazing.,1
953,Nooo,1
954,Well scott I am sure we are all really really looking forward to hear your story.,1
955,Sarcasm? Noo.,1
956,"No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",1
957,Really?,1
958,Sarcasm? At a sarcasmoholics meeting?,1
959,You got off to a really good start with the group.,1
960,We thought you were just here for the company. He is a sarcasmoholic Stewart.,1
961,Noooo. Really?,1
962,Nooo!,1
963,Sarcastic? Us? Nooo.,1
964,And I am sure every person here really really wants you to join our group.,1
965,Noo..,1
966,"You said you spent all that money because those boots go with skirts, dresses and pants. What do you plan on wearing? A Chicken suit?",1
967,"Oh I am sorry, do you need a break?",1
968,I can see it from right here. It'll cost you one husband.,1
969,Well why don't you check in one of my saddle bags while I chew on a bale of hay.,1
970,"Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1
971,"Let me think! Let me think! Oh, I don't care.",1
972,The British are coming?,1
973,Oh my God I love that! - Really? - NO!,1
974,No thanks Josephine!,1
975,"Oh my god, where are all the men?",0
976,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",1
977,Really? Struck down in the prime of life.,1
978,"I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday",1
979,I was making a coconut phone with a professor.,1
980,What do you know? Its a treat for the eyes and the ears.,1
981,I really don't wanna sit with Allen Iverson over there .,0
982,"Gee, if only she were one and had no idea what a birthday was.",1
983,"Oh sure, she was probably up all night excited about the party she knows is happening.",1
984,Are you still enjoying your nap?,1
985,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own.",1
986,"Oh yeah he has a caretaker his older brother, Ernie. You can't make this stuff up!",0
987,Is it me or the greetings gone downhill around here?,1
988,"You are right, by saying nice, I am virtually licking her.",1
989,"Yes and we are ""very"" excited about it.",1
