,Unnamed: 0,text,sarcasm
858,,"And instead of living in your mother's house, you could live inside her body.",1
859,,I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin.,0
860,,"We made gift bags, we drank wine, and then we went to see it online.",1
861,,"Look, if you don't mind, I'm not really ready to chat, I'm just gonna sit here quietly and let my life flash in front of my eyes.",0
862,,"If you weren't busy, I'd ask you to join us.",1
863,,I'm talking to a man in space. If you don't have the (static walkie-talkie) then he might as well be at Coffee Bean on Lake Street.,0
864,,I'm starting to get an idea.,1
865,,"If that's all you need, it's a good thing you don't have a dog.",1
866,,"Of course, it's... it's on the news and it's a very famous boson.",0
867,,I didn't know they gave Nobel prizes for booming in the pot.,1
868,,"The original title was ""A Rederivation of Maxwell's Equations About Electromagnetism"""" I stunned him because some of the most religious in the city were beginning to say that I was a witch.",0
869,,We were involved in a five-year experience.,0
870,,My limbic system wants to take off your pants.,0
871,,"Okay, NASA's website says Howard's final downhill has begun.",0
872,,"Yeah, well, Bernadette's a little under time and my mom's a little under my dentist.",0
873,,"Cowboys don't do what we do for glory and glory, we leave it to your rock stars, your athletes and your Howie Mandels.",0
874,,Sounds a little funny for an American ear.,0
875,,"""For Stuart, your comic book shop is out of this world, just like the guy in this picture was.""",0
876,,"You're right, the party is fantastic, please, say more, I haven't heard enough about it all week because hearing about it never gets older!",1
877,,"Amy, I can't ask Wil Wheaton to leave.",0
878,,"Yes, I was the only person who could cheer him up.",0
879,,That was five weeks ago.,0
880,,"Anyway, until now, I still don't see a box of pencils without crossing my legs.",0
881,,"Exactly what half an hour ago, it's like you're not even trying to get better.",1
882,,The guy from the liquor store said it tastes good in the coffee.,0
883,,"Come on, let's start walking, there must be a gas station or something nearby.",0
884,,Why don't you ask Scotty to teleport?,1
885,,"No, just me, her and some big wigs, that's part of a bonus she got.",0
886,,"What, did he use a forklift?",1
887,,"Like Burt and Ernie, you teach me things about words and numbers.",1
888,,"Trust me, you're not Jewish.",0
889,,"Actually, there's no place I'd rather be than here.",1
890,,"And I'm cool with surprises, but nothing on a Jumbotron, I don't want to cry on a big screen like that.",0
891,,We could go to Red Lobster and talk about it.,0
892,,"Go out with me on a date, and I promise you'll see.",0
893,,"And then I'm going to invent my own oral hygiene rules, instead of running, I'm going to rub pudding on my gums, I'm going to take the SyFy chain number and give them what to do.",1
894,,"Oh, I think we were looking freaky in the mirror when I put that camera on.",0
895,,Thanks for the burrito and pork crusts and the 20-minute conference on why monster trucks are better than ordinary trucks.,1
896,,A way used by liars.,0
897,,Because you're on the right track behind a bus and you don't want to go around?,1
898,,"When you told me I'd lose my virginity, I didn't think you wanted to show me <i>Riders from the Lost Ark</i> for the first time.",1
899,,It was very entertaining... despite the problem of brilliant history.,1
900,,How can we not rip off his clothes and take him here on this table?,1
901,,It's not as relieved as I'm about to be.,0
902,,"I'm not gonna bother him, I'm gonna talk to him.",0
903,,"- No, no, no, I'm really good at it.",0
904,,"Because I got a ugly, boring sweater, and my brother got a car?",1
905,,Can we talk about something else?,0
906,,I can't believe we wasted everything on our Hulk costumes.,0
907,,"People usually start a meeting with a joke, but you're going to before-- end up with one.",0
908,,What do you think I was gonna do at home?,0
909,,"I was going to say we're taking a cake or a pie, but an insult to his faith is always thoughtful.",1
910,,"I'll check the fridge, see if there's any clues inside a beer.",1
911,,My beer isn't flat and my rack isn't saggy.,1
912,,"And from these few months, how long have you been a demented sexual pervert?",0
913,,"So, why do you think that's it?",0
914,,"Now that I've abandoned string theory, I'm having trouble finding my next area of interest.",0
915,,"You know, if you're really serious about this, I've heard there are exciting opportunities in home care for old and fat people.",1
916,,And if it turns out you and I wouldn't... you and I could live together.,1
917,,"And while we're there, why not get engaged too? Why not have a small house, start a family? Enjoy our years of sunset together? Do you get along, woman?!",1
918,,You'd never hear him talk like that to Sauvignon Blanc.,1
919,,"I'm with him three years, nothing, she's with two minutes, and he takes off his pants.",0
920,,I'll give you a plan right away. Step one: open comic book store. Step two: start saying that this comic book shop gives you genital warts.,0
921,,"On the bright side, this Oxford study was right, a friend down, I wonder who you're gonna lose next.",1
922,,That's how I care about buying a comic book shop.,0
923,,"Look, Emily, what happened between me and Raj was a long time ago.",0
924,,"It's true, you're both beautiful, you're saying something about the man who could sleep you both.",0
925,,I don't need a reason... this is my house.,0
926,,"When you met Bernadette, the field of robotics really took a hit.",1
927,,Let's not talk about this in front of our friends.,0
928,,Maybe it's a good thing we came here.,1
929,,"Like all of us, get out of a car without underwear.",1
930,,"Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, folded on the hood of a Porsche.",0
931,,"Wow, he really went where no man's been before.",0
932,,"Maybe he's a mole, but in any case, it's pretty cool.",0
933,,"Apparently, someone was very flirting by not wearing his engagement ring, which led someone to come here thinking that the first someone might be available.",1
934,,I assumed he was in the corner of a barn somewhere.,1
935,,"Next time I'm in a hurry, it's good to have some at the bank.",0
936,,"I'm listening to you snoring, I wonder how I'll sleep without it.",1
937,,"There's probably a new one, finish your breakfast, there's a whole section of my dashboard that doesn't have syrup on it.",0
938,,"And here I am in the trap, you keep talking, I'm gonna rip my leg out.",1
939,,"And I love that I work and clean up, and you're okay with that.",1
940,,"You always risk getting infected, a blood clot, the possibility that an incompetent surgeon will let a spider lay eggs in your nose.",0
941,,"I love that you're proud of your look, even when I have to pee in the morning, and you spend an hour on your hair.",1
942,,I love that you're too good to pee in the kitchen sink.,1
943,,"So, as they say, all good things must end.",0
944,,Professor Abbott's family don't want it?,0
945,,I suppose the sad truth is that not everyone will accomplish something great. Some of us may just have to find meaning in the small moments that make up life.,0
946,,"It was almost on the subject, I'll say, ""Good work, Sheldon.""",1
947,,Are you sure an idiot like me can handle something as complicated as a blanket?,1
948,,"No, you're right, we should do what you're doing, that our mother sends us Walmart pants to Houston.",1
949,,Is that why you had to take her to Office Depot last night?,0
950,,"As you may know, I experienced high levels of anxiety, and I thought, what better way to increase my discomfort than to submit to a tasteless crotch conversation evening?",0
951,,"And how hard is it to do when she's swollen, squeaky and cramped?",0
952,,"I, uh, created other user accounts to be able to post positive comments on their paper.",0
953,,The answer is in this puzzle box. Let's see if you can open it.,1
954,,"No, Stuart chose these pillows to throw on his own.",1
955,,"Not much, but he seemed to be in a good place.",0
956,,"I don't know, maybe someone took him out of the carousel by mistake?",0
957,,That's why I'm saying we should keep the champagne on ice.,1
958,,"Yeah, it turns out that half a dozen menorahs really give a good mood.",1
959,,"Yeah, we just want to have the kind of dinner we've all had here so many times before.",0
960,,"Yeah, that's a nice little idea. I'd like to talk to my uncle in Chicago.",1
961,,That's why my people wandered through the desert for 40 years.,1
962,,"All right, Amy's in charge of pricing and being 75.",1
963,,"And if I had a friend, they could have told me.",0
964,,"So shut up, you're here for a grumpy night.",0
965,,Put it in your mouth and put it like a zit.,0
966,,"As soon as she enters California's airspace, I will feel a disturbance in the Force.",1
967,,"I heard Bernadette tell Howard she's making him a meat loaf, and you don't have to ask me twice.",0
968,,"Oh, yes, we have the moon and trees and... Elizabeth McNulty, who apparently died when she was the same age as me.",0
969,,"Wow, there's a Denny in Vegas where you can get married.",0
970,,"I guess he wants to do a little dance, make some love.",1
971,,You must stop Q-Tip when there is resistance,1
972,,"Joey, if I go first, I want to get my keys.",1
973,,"Yes, yes, in prison!",1
974,,"Uh, so how many cameras are actually on you.",1
975,,But younger than some buildings!,1
976,,"And then you clicked her again, she's dressed, she's a businesswoman, she walks on the street and oh oh oh she's naked.",0
977,,"I scared you, I said too much, I'm desperate, clumsy and desperate for love.",0
978,,Looks like she's got the whole package!,1
979,,Or that or Gloria estefan was finally right the rhythm will get you,1
980,,I'd miss you if I broke up with you.,0
981,,"No, I just had a M&M.",1
982,,"Okay, but if you don't come back soon, there's practically nothing I can do about it.",1
983,,There's nothing you can do.,0
984,,I'll meet you later.,0
985,,Really?,0
986,,"It's funny because I told Monica we should put lights on our balcony and she said, ""No, it's too cold, no one's going there."" I said, ""Maybe if we put lights there, they're going.""",1
987,,"Oh, my God, you almost had a heart attack!",1
988,,Janice?,1
989,,"I'm sorry, it was only once. I was very drunk and it was someone else's subconscious.",1
990,,"And sometimes I want you to steal the third one, and I'm gonna go like that.",1
991,,Crazy bitch!,1
992,,"Yes, the doctor says if they take him off, he'll die!",1
993,,And I just made a million dollars!,0
994,,Are you sure he'll be able to break that code?,1
995,,"These people find out that a spelling game goes there, there's no one at our party anymore.",1
996,,"Oh, wait a minute, I don't have anyone.",1
997,,"In fact, yesterday I was still smoking, and today I still smoke.",1
998,,"Oh, no, wait a minute, I pulled it out of my shirt when I put it on this morning.",1
999,,"I thought if I was tossed, that crying Indian could come and save us.",1
1000,,What did the dufus say upside down?,1
1001,,"Oh, no, now it won't make any sense.",1
1002,,"No, this patch isn't good.",1
1003,,"If it doesn't keep the kids in school, what will it do?",1
1004,,My dad's house does that.,0
1005,,You were so late because you were burying that woman?,1
1006,,I'm so confused about what we've done so far.,1
1007,,A t-shirt that says I don't belong here.,1
1008,,"Oh, I'm convinced!",1
1009,,Oh just like giving a minute to wake up for this... ha ha! You've lost the ring. You're the worst man of all time!,0
1010,,"Pheebs, you may know, you know strange things.",1
1011,,And the rabbit escaped!,1
1012,,And you're gonna make them all disappear.,1
1013,,"You look like your son, Mrs. Tribbiani.",1
1014,,Your makeup?,1
1015,,I'm sorry man there's never a good time to have to... stop catching the fire.,1
1016,,"Joey has a very bad hernia, but it's nothing that laser eye surgery can't fix.",1
1017,,"See now that I see crying, but Bambi, it's a cartoon.",1
1018,,"Because her penis was too big. I'm sorry, that's the kind of thing I do.",0
1019,,"Hurry up, I want to sign this.",1
1020,,"Jolly Jon Joe, you're the craftsman!",1
1021,,Thank God your livelihood doesn't depend on it.,1
1022,,I left them in my bulldozer. I don't have any tools!,1
1023,,"We were wondering what was taking so long with the gift, but now we understand you're doing this.",1
1024,,"Oh tons, I'm the man of the woods.",1
1025,,If only there was something in your head to control the things you're saying.,1
1026,,"Well, yes, Ross, by pressing my third nipple opens the delivery entrance to Narnia's magical land.",1
1027,,"I'm sorry, we don't have your sheep.",1
1028,,"No, rabies.",1
1029,,Was that the place of the sun?,1
1030,,Maybe he was nervous.,1
1031,,"No, you're not Chandler, we still love Chandler.",1
1032,,We have a box.,0
1033,,I said the real words.,1
1034,,His legs weaken as if they were independent of his body.,0
1035,,"You think about time, you can't come back in time.",0
1036,,Did I wake you?,1
1037,,We can do laundry all night.,1
1038,,"It's a good Pheebs too, now all I have to do is find an airplane load of people whose resolution is to sink into their death.",1
1039,,"You know that some people find it fun, I find it regular myself.",1
1040,,What about Hornswoggle?,1
1041,,"Joey ate my last gum, so I killed him.",1
1042,,"It was an accident, not like I was on the other side of the street with a telescope and a box of donuts.",1
1043,,"Hey, it's C-joining.",1
1044,,"The colony of Jamestown, Virginia, you see King George gives us the land.",1
1045,,"Oh, my God, this parachute is a knapsack.",1
1046,,"Oh yeah, okay, including waffles last week, you now owe me $17 million.",1
1047,,"No, no, I'm just looking for a man to draw on me with chalk.",1
1048,,"I'm telling you, when she leaned, I could see her brain.",1
1049,,I'm going to die alone!,1
1050,,The Spanish dwarfs are fighting Julie!,1
1051,,"Well, it's probably gonna slow me down at first, but once I get used to the extra weight, I'm gonna go back on track.",1
1052,,"A solitaire grey couch. ""O look"" exclaimed Ned. And then the kingdom was his. The end.",0
1053,,"You see Joe, that's why your parents told you not to jump on your bed!",0
1054,,"I just have to do one thing, really fast, it's not a big thing...",1
1055,,"No, it's just a part of a delirium game that I play called waiting until the last moment before I burst and die",1
1056,,"Yes, we all know how cruel a parent can be about the flatness of a child's pillow.",1
1057,,I think that's probably why Damone smokes in her cell alone.,1
1058,,Satan's minions at work again?,1
1059,,"Maybe it's a contest, like ""Collecting the Five.""",1
1060,,"I guess you'd know, otherwise we'd be in a tough room.",1
1061,,That's what I'm trying to do.,1
1062,,And what would be my opening line?,1
1063,,If you had said co-dependent or self-destructive.,1
1064,,It's so funny because you look more like Joey Tribbiani man slash woman.,1
1065,,"No, not the real cartoon character.. Of course the baloon.",1
1066,,That monkey has a Ross on his ass!,1
1067,,"Okay, but if he asks, I'm not gonna lie.",0
1068,,I don't care!,1
1069,,"You know that once you're inside, you don't have to hit anymore.",1
1070,,We think he was trying to spell the monkey.,1
1071,,"Dee, the sarcastic sister of What's Happening.",1
1072,,The fifth dentist collapsed and they don't all recommend Trident?,1
1073,,"Ah, your own watchful justice mark.",1
1074,,Did you tell her about the magic night that starts with the flushing of all the toilets?,1
1075,,I thought you really liked your new couch.,1
1076,,"No, it's not big, not at all. A little the same lines as, I don't know, having a third nipple!",1
1077,,"Don't you ever look in the shower? Oh, please, I get a joke in the monkey is like penis.",1
1078,,And I think my testicles may be here too.,1
1079,,"That's good, keep rubbing your head.",1
1080,,My homework?,0
1081,,It's okay!,0
1082,,"Oh, my God!",0
1083,,"Oh, right.",0
1084,,Can we go?,1
1085,,"All right, here.",0
1086,,Does that look like a trash can to you?,0
1087,,What happened?,0
1088,,"I can't look, it's too scary!",1
1089,,"Yes, that's right!",0
1090,,"Oh, my God!",0
1091,,Really!?,0
1092,,- Yes.,0
1093,,Why?,0
1094,,"Oh, Oops!",0
1095,,What a baby.,0
1096,,I'm talking to you and nothing.,0
1097,,You still want to call them?,0
1098,,"I'm just gonna throw it away, it's probably just a bunch of shampoo and...",0
1099,,"So, you're just Bing?",0
1100,,"All right, coupons, let's choose again, let's choose again.",0
1101,,It's all that sensitive thing.,0
1102,,What do I have to do?,0
1103,,For letting you throw me out of your office?,1
1104,,As if I had nothing better to do!,1
1105,,"Rachel, this is my sister Krista, Krista, this is Rachel.",0
1106,,"Excuse me, we've changed our apartment.",0
1107,,"Well, we're trying to find someone to make our wedding and they're all either boring or boring or you know, can't stop looking at women.",0
1108,,What?!?!,0
1109,,"Ross-Ross, you have no idea what that means to me!",0
1110,,What would you give a child if he wanted a ticket to play with it?,0
1111,,"Of course, go with the sissy.",1
1112,,"I mean, if you hadn't initiated it, I know I would have.",0
1113,,DANGER,0
1114,,Look!,0
1115,,You better be surprised.,0
1116,,What are you going to do when he finds out he wasn't even asked?!,0
1117,,Relax.,0
1118,,"You know what I mean, like dubbies?",0
1119,,"Excellent hole, Joe.",1
1120,,"Oh, my God! Oh, that's it! I'm leaving! You're just a horrible person!",0
1121,,"Anyway, they want us out on Saturday night.",0
1122,,Thank you.,0
1123,,"Take off your shirt, and let's see what we have to do here.",0
1124,,I studied a year in Barcelona.,0
1125,,Just tell me how.,1
1126,,"I really enjoyed it, very exotic.",1
1127,,"A few, not much.",0
1128,,"The important thing is that I don't want strangers naked and fat in my apartment when I want to go back with a puzzle, beer! Cold beer.",0
1129,,We had our first fight this morning.,0
1130,,No one sees the king!,0
1131,,Yes.,0
1132,,It's not a real game!,0
1133,,I'll never meet her anyway.,0
1134,,"All right, let's go.",0
1135,,"You know, you just stop being such a bitch and you take that off and you come with us and you watch naked girls dancing!!",0
1136,,"Yes, a slice of cheese cake and an appointment if we give them to you.",0
1137,,It's not funny!,0
1138,,"I love this guy, it's morning, it's morning.",0
1139,,"It's obvious, but thank you, and it's not weird.",1
1140,,"Yeah, I don't think Joe is.",0
1141,,"Yeah, I'm fine.",0
1142,,"It's white plastic, with a handle, and it adapts to a stroller.",0
1143,,"To sum up, I'm Professor Geller.",0
1144,,"When they're hungry enough, they'll come in.",0
1145,,Don't you want to?,0
1146,,"Well, I think the furniture was fine until your little breakfast adventure with Angela Delvecchio.",0
1147,,What are we just gonna stay married forever?,1
1148,,"I don't know, something girl.",0
1149,,What's going on?! That's what's going on!!,0
1150,,Don't you look?,0
1151,,"Well, you know I'm 29, I mean who needs a savings account.",1
1152,,Because she can sing and play guitar and do both at the same time?,1
1153,,Thank you.,0
1154,,Cover up!,0
1155,,Ohhh!!!!,0
1156,,"Wait, Chandler, is that what you want for Thanksgiving dinner?",0
1157,,I don't think so.,0
1158,,You didn't have a relationship!!,0
1159,,That was months ago.,0
1160,,Can I show you some ID if you want?,1
1161,,"I don't always need to be, okay, okay.",0
1162,,Imagine what our children would look like!,0
1163,,"I'd love to show you, but I just stuck it.",0
1164,,"I can tell you something, I'm a little mad at him.",0
1165,,"So, I'm sorry, I don't think we should go together.",0
1166,,And protect them from a tornado?,1
1167,,When are you coming home?,0
1168,,"See, that's it, cleaning's working!",0
1169,,"Ow, Ow, Ow, Ow, Leg cramps, Leg cramps, Leg cramps, Leg cramps.",0
1170,,"First of all, running after the Churo guy is not jogging.",0
1171,,"I got Judy pregnant, I still don't know how it happened.",1
1172,,Wasn't it painless?,1
1173,,"Oh, my God!",0
1174,,"Oh, you're saying someone's name is enough, they're turning around.",1
1175,,"And he went out, ""Squatternut buash?""",0
1176,,"I didn't know you and Carol were getting divorced, I'm sorry.",0
1177,,"Look, I need that stove Joey borrowed the other day.",0
1178,,"There's a game on Tuesday, you want to go?",0
1179,,What's this?,0
1180,,"And, uh, I don't know if you have any of this, but I would really like a copy of the tape.",0
1181,,"No, I just meant hypothetically.",0
1182,,I like it.,0
1183,,"Whoa, whoa, whoa, whoa.",0
1184,,You okay?,0
1185,,You and I are interfering.,0
1186,,"Okay, I'm gonna go get some stuff for the trip.",0
1187,,So now I have to go so he thinks I totally agree with him!,1
1188,,And he did?,0
1189,,You're gonna have to tell me how you did this.,0
1190,,All right.,0
1191,,Number,0
1192,,"I mean, you and I, we're just, you know, we're nothing, we're going around.",1
1193,,But I'm still mad at you.,0
1194,,You know that unagi is an eel?,1
1195,,Paper cut!,0
1196,,"Just a second, give me a minute to wake up for that, Ah-ha-ha!!",0
1197,,"Rachel's here, so good luck, man, let me know how it works.",1
1198,,"All right, all right, well, apparently not!",1
1199,,It's easy for you to say you didn't almost get killed.,1
1200,,I don't think you can ever do that.,0
1201,,"Yeah, I know, but her friend looks...",0
1202,,Is that Chandler?,0
1203,,I'm gonna kill myself!,0
1204,,"Thanks, but I have a problem here.",0
1205,,Yeah!,0
1206,,It's starting to snow.,0
1207,,"Look, please, don't go anywhere, okay?",0
1208,,"He's right, even if it's to say something complementary.",0
1209,,Someone wants to give me one of those tiles.,0
1210,,"Chloe, trade with me, there are guys who love you.",0
1211,,I'm in charge of the procurement.,0
1212,,Because all I can see is this bitch van.,0
1213,,Do you still love me?,0
1214,,I'm so happy for them!,0
1215,,"Look, I never should've kissed your girlfriend, but I'm",0
1216,,It's pretty.,1
1217,,"Well, I've been thinking a lot, and I'm looking at my life.",0
1218,,I'm the broken spleen.,0
1219,,Why?,0
1220,,"Oh-oh, it's a risky little game!",0
1221,,Come on!,0
1222,,"Because all I have to do right now is pregnancy stuff, it pisses me off.",0
1223,,Hello.,0
1224,,"No, no, no, no, no, it's not, it's not what it is.",0
1225,,Maybe I was!,0
1226,,"Yeah, I was just talking to the guys, look at them, are they okay if they come to see?",1
1227,,"Well, my mother's friend, Phoebe, is actually my mother.",0
1228,,"Anyway, I should go, one of the rescuers was about to dismantle a nuclear device.",0
1229,,"Okay, Janice, you have to give me Janice, it wasn't to be difficult.",0
1230,,That should do it.,0
1231,,Hello.,0
1232,,"All right, I'll take one.",1
1233,,"Ross, there's something I need to tell you, there's someone else.",0
1234,,"Yeah, I mean, it would be rude for them to leave now.",1
1235,,"Twenty-one hours, you're a hero.",0
1236,,"No, I know, but I, he just went on.",0
1237,,Have you won a lot so far?,0
1238,,They're my friends.,0
1239,,You've fucked us all day!,0
1240,,"I didn't want to touch that, I mean",0
1241,,I'm supposed to teach a graduate seminar in ten minutes.,0
1242,,I was saying maybe I was going to the Robot.,0
1243,,That would probably have been the most constructive solution.,0
1244,,"It's old and dingy, that's all.",0
1245,,Yes?,0
1246,,What's this?,0
1247,,The end.,0
1248,,"Wait a second, answer, think and call me back.",0
1249,,Pheebs?,0
1250,,"Yeah, that's what you need a good pill.",1
1251,,Hello!,0
1252,,"You can't do it, can you?",0
1253,,"Yeah, she's fired.",0
1254,,Here we go.,0
1255,,Do you know a six-letter red word?,0
1256,,You okay?,0
1257,,"I know, but it's so hard, nothing rhymes with your stupid name!",0
1258,,Take a deep breath.,0
1259,,"No, no, you don't have to fly, really.",0
1260,,What?,0
1261,,You okay?,0
1262,,Look what you brought.,0
1263,,What was that?!,0
1264,,Yes?,0
1265,,"On the other hand, in seven months, you'll have something you'll love more than any guy you'll date.",0
1266,,It's the Coast Guard!,0
1267,,"Well, this is the living room.",0
1268,,I found some coffee!,0
1269,,"I had a doctor, a nurse and an assistant.",0
1270,,I just called a friend of mine.,0
1271,,"Even if people are on it!""",1
1272,,I'm so sorry.,0
1273,,"I stayed in my room, you don't want to look in my basket.",0
1274,,"I guess you'd know, being one of us, wouldn't you?",1
1275,,"I'm tired of stopping, but they put me in jail!",0
1276,,"But first, we have to start.",1
1277,,You're building a post office?,1
1278,,Stay on the list.,0
1279,,"Yes, thank you.",1
1280,,And then for forgetting to invite you.,0
1281,,"Ross, how'd it go with Bonnie?",0
1282,,"What are you doing, too?",0
1283,,Yes.,0
1284,,So how'd it go?,0
1285,,What's with your face?,0
1286,,It'd be nice to have a little guarantee.,1
1287,,Then we went to this bar and he hung us up with all those women!,0
1288,,I've never loved anyone as much as I love you.,0
1289,,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",0
1290,,"Umm, would you excuse me for a moment?",0
1291,,"Oh, my God.",0
1292,,Am I out of control?,0
1293,,If you want to put a label on it.,1
1294,,But I'm the host!,0
1295,,"I can see him from here, it'll cost you a husband.",1
1296,,"No, it's not. It's the best time!",1
1297,,"Seriously, it's moving!",0
1298,,"Carol called me to thank me for the lasagna, I asked, she told me.",0
1299,,"Look, Phoebe remembers, hey, their just fulfillment of their Christmas...",0
1300,,"No, it's flattering.",0
1301,,She couldn't live without Chan Love.,0
1302,,She's not angry because they change the taste of coke.,1
1303,,"No Rose, she's depressed because Marvel only had good manners once a week.",1
1304,,"No Rose, I'm nervous because Sonny Bono is elected mayor of Palm Springs, he's going to make all the mailers wear leather bell stockings and a fur vest.",1
1305,,"Oh, yeah, Blanche, about half an hour ago, but now I hid it again so you could find it.",1
1306,,"I don't know Rose, maybe Marry Poppins has an Italian cousin.",1
1307,,On the home buying network,1
1308,,"No, I'm upset because crocodins wear darker colors.",1
1309,,The Marquise of the Liberarchy at Caesar's Palace,1
1310,,"No, she's gonna sit here where it's 112 degrees and eat enchiladas.",1
1311,,"No, it's because I can't understand these obsession ads.",1
1312,,"No, I'm depressed because Phillis George left the morning news.",1
1313,,"No White, with a venous fly trap",1
1314,,"No Rose, go to the corner and open a stand.",1
1315,,Lords of Arabia,1
1316,,"No, I'm afraid she's Phir Resuda's.",1
1317,,"Oh, no, it was a little girl selling toilets.",1
1318,,"No, I haven't gotten it out of the trunk of the car yet.",1
1319,,"Rose, you should sit here and watch her hack to death.",1
1320,,"Of course not, I'm talking about Carrey Grant, he lives in the broom closet.",1
1321,,"How about stopping on the eve of the new years with three naked women, vomiting in the pool, going through the punch bowl, and relieving yourself in the laundry closet?",0
1322,,"No, Rose, at a pie contest.",1
1323,,To feed the cat Rose.,1
1324,,Show them your Hawaii slides,1
1325,,"No, I'm upset because Joe Piscapo didn't have the lead role in the rain man.",1
1326,,I hope you like it extra flat and crispy.,1
1327,,It's a musical Rose.,1
1328,,I'm worried if Michael Jackson can buy the remains of the elephant.,1
1329,,Its cappucino manufacturer.,1
1330,,"No, it's because Jimmy Swaager can't cover his motel bill.",1
1331,,"No, it's the rose in the kitchen.",1
1332,,"In what white years, bitch?",1
1333,,"I'm sorry, Sophia, but for Dorothy's defense, it looks a lot like him.",1
1334,,Because he's wearing a little sunbrella rose.,1
1335,,What was I doing?,1
1336,,What is it?,1
1337,,"The little man who lives in there, who lights up and turns off the light will tell you.",1
1338,,"No Rose, I am developing images of the Magellan space probe",1
1339,,"No, Rose, she's all alone.",1
1340,,A pink hand puppet.,1
1341,,"No, Rose, that you should do.",1
1342,,Unbelievable.,1
1343,,Nooo,1
1344,,"Well, Scott, I'm sure we're all really looking forward to hearing your story.",1
1345,,- Sarcasm?,1
1346,,"No, no, I'm just the gorp mediator. I just give up every Tuesday of my life to help those damned people for the good of my health.",1
1347,,Really?,1
1348,,At a sarcasmoholics meeting?,1
1349,,You made a good start with the band.,1
1350,,"We thought you were here for the company, it's a sarcasmoholic Stewart.",1
1351,,Really?,1
1352,,"Oh, my God!",1
1353,,"Sarcastic, us?",1
1354,,And I'm sure everyone here really wants you to join our band.,1
1355,,"No, it's not.",1
1356,,"You said you spent all that money because those boots go with skirts, dresses and pants.",1
1357,,"Oh, I'm sorry, you need a break?",1
1358,,"I can see him from here, it'll cost you a husband.",1
1359,,Check one of my saddle bags while I chew a hay ball.,1
1360,,"I am a head hunter, I work with Soviet scientists and Third World nations.",1
1361,,Let me think!,1
1362,,The British are coming?,1
1363,,"Oh, my God, I love it!",1
1364,,"No, thank you, Josephine!",1
1365,,"Oh, my God, where are all the men?",0
1366,,"It's so good, I'll enjoy it in the balcony. I can enjoy my view, while I love my desert.",1
1367,,It's in the bounty of life.,1
1368,,"A woman named Hildy called and said we're getting married, but it happens every day.",1
1369,,I was making a coconut phone with a teacher.,1
1370,,It's a pleasure for the eyes and ears.,1
1371,,I really don't want to sit with Allen Iverson over there.,0
1372,,If only she was one and she didn't know what a birthday was.,1
1373,,She was probably excited all night about the party she knows.,1
1374,,Do you still like your nap?,1
1375,,"He's not good for the role, and if I suggest it my bosses will think I'm an idiot, and that's something they should learn for themselves.",1
1376,,"Oh yes, he has a guard, his older brother, Ernie, you can't invent that!",0
1377,,Is it me or did the greetings fall here?,1
1378,,"You're right, by saying nice, I almost lick it.",1
1379,,"Yes and we're ""very"" excited about it.",1
